"X","Y"
-0.975412739260883,-0.369627653442525
-0.64104209220097,-0.8221053791028
-0.10659671696287,-1.47758947292272
-0.718943230774503,0.698121806137304
1.22172538863831,1.65135147220163
0.388575120366716,1.32747585331593
-0.134324445736663,2.64345916837597
-0.0544806734409207,-0.164537830504391
0.72050175428559,-0.0198546138131336
-2.35314229421028,-2.43767380029607
-0.0814832367197959,0.14920808316208
0.978615727295787,0.994060910784661
-0.422664297271794,3.04292457413903
-1.76644536317886,-0.357464344119819
-0.123456951389427,2.50222661246542
1.03013559143084,-0.0434628737153063
1.03640571313384,0.947634517354139
-0.738124739047754,-2.42322560514013
-1.03670523256537,-0.11594336890666
-1.87034631429713,-0.906703947575951
0.00864233739655019,-0.14086143845677
-1.45070971093025,-2.15274219737355
0.231164708381739,-1.93553442707966
0.456385276610081,0.00914841875056122
0.174821247976677,0.447363915107819
1.45189204341962,-0.330614529468709
4.12052942375855,4.17958309752815
-1.31201353496122,-2.2400300459904
11.2391040732266,9.22405099062213
-0.773304951586208,1.1912615826534
1.81062908398736,2.52061419585009
-1.18214733492329,-1.72845778740097
-1.12522776215024,-0.530686422482656
-0.122700461433712,0.149241922638915
-2.76184578920259,-1.77965574163268
0.29221304412644,-1.2216270215183
-1.27768524084462,-2.60192597080155
-1.24569285832252,-0.891523340275894
-0.341296138763356,-1.02879214830946
4.24196311930649,8.11858067010722
0.0641041498582526,-0.112288422567664
-4.73437111190855,-4.80872073060403
0.869323930759226,2.58129159105895
-0.201263657907097,0.773744990742615
-0.174723812786865,1.56852378625078
2.31753814493659,1.37834613192209
-0.863087916779965,-0.746518005230232
-4.13096468421639,-4.24227094848066
2.12682157100528,2.92963672869554
1.61837101671036,2.75914464832224
-2.48519773395597,-2.0205159452067
